
13.98947,1.64,-10.74037
10.72522,1.64,-6.94961
10.72506,1.64,-16.11553
19.67861,1.64,-18.03245
20.24698,1.64,-27.21854
27.78958,1.64,-32.17957
25.58262,1.64,-40.9221
27.24216,1.64,-49.76928
36.08303,1.64,-51.66206
42.499,1.64,-46.37554
42.499,1.64,-55.50342
